Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions Abroad,0,0,0,BOH,2020,3
DEBT SECURITIES ISSUED BY,0,0,0,BOH,2020,3
Trading,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Other Than Trading,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
LOANS AND ADVANCES,13952,0,13952,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,13952,0,13952,BOH,2020,3
Non-financial Corporations,1496,0,1496,BOH,2020,3
Individuals,12456,0,12456,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
INTERBANK FUNDS SOLD,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
SECURITIES PURCHASED UNDER AGREEMENT TO SELL,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
ACCRUED INTEREST RECEIVABLE,198,0,198,BOH,2020,3
Demand Balances Due From:,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Savings Balances Due From:,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Time Balances Due From:,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Debt Securities,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Loans and Advances,198,0,198,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,198,0,198,BOH,2020,3
Non-financial Corporations,6,0,6,BOH,2020,3
Individual,192,0,192,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Interbank Funds Sold,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Securities Purchased Under Agreement to Resell,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
SHARES & OTHER EQUITY INVESTMENTS,0,0,0,BOH,2020,3
Trading,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Other Than Trading,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
DIVIDENDS RECEIVABLE,0,0,0,BOH,2020,3
Residents,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
ITEMS IN TRANSIT,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
NONFINANCIAL ASSETS,2588,0,2588,BOH,2020,3
Premises & Equipment,2588,0,2588,BOH,2020,3
Inventories,0,0,0,BOH,2020,3
Intangibles,0,0,0,BOH,2020,3
Net Future Income Tax Benefits,0,0,0,BOH,2020,3
Other Intangible Assets,0,0,0,BOH,2020,3
INVESTMENTS IN UNCONSOLIDATED SUBSIDIARIES,0,0,0,BOH,2020,3
OTHER ASSETS,0,0,0,BOH,2020,3
Prepaid Insurance Premiums,0,0,0,BOH,2020,3
Domestic Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Prepaid Service Contracts (Trade Credit & Advances),0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individual,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Repossessed/Foreclosed Assets,0,0,0,BOH,2020,3
Other Miscellaneous Assets,0,0,0,BOH,2020,3
Residents,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
TOTAL LIABILITIES & CAPITAL,185986,0,185986,BOH,2020,3
DEPOSITS,180578,0,180578,BOH,2020,3
Demand Deposits,93447,0,93447,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,8693,0,8693,BOH,2020,3
Local Governments,2184,0,2184,BOH,2020,3
State,2184,0,2184,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,82570,0,82570,BOH,2020,3
Non-financial Corporations,64795,0,64795,BOH,2020,3
Individuals,17775,0,17775,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Savings Deposits,57894,0,57894,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,1254,0,1254,BOH,2020,3
Local Governments,2437,0,2437,BOH,2020,3
State,2437,0,2437,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,54203,0,54203,BOH,2020,3
Non-financial Corporations,26640,0,26640,BOH,2020,3
Individuals,27563,0,27563,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Time Deposits,29237,0,29237,BOH,2020,3
Non-negotiable,29237,0,29237,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,446,0,446,BOH,2020,3
Local Governments,5052,0,5052,BOH,2020,3
State,5052,0,5052,BOH,2020,3
Muncipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,23739,0,23739,BOH,2020,3
Non-financial Corporations,6812,0,6812,BOH,2020,3
Individuals,16927,0,16927,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Negotiable,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
DEBT SECURITIES ISSUED TO,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
BORROWINGS,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
INTERBANK FUNDS PURCHASED,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
SECURITIES SOLD UNDER AGREEMENT TO REPURCHASE,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
ACCRUED INTEREST PAYABLE,105,0,105,BOH,2020,3
Demand Deposits,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Savings Deposits,76,0,76,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,76,0,76,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,76,0,76,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Time Deposits,29,0,29,BOH,2020,3
Non-negotiable,29,0,29,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,29,0,29,BOH,2020,3
Non-financial Corporations,17,0,17,BOH,2020,3
Individuals,12,0,12,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Negotiable,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Debt Securities Issued,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Borrowings,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Interbank Funds Purchased,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Securities Sold Under Agreement to Repurchase,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Depository Institutions Abroad,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
DIVIDENDS PAYABLE,0,0,0,BOH,2020,3
Residents,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
INTEREST IN SUSPENSE ON LOANS & ADVANCES,0,0,0,BOH,2020,3
OTHER LIABILITIES,669,0,669,BOH,2020,3
Accounts Payable (Trade Credit & Advances),0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individual,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Deferred Tax Liabilities,70,0,70,BOH,2020,3
Other Miscellaneous Liabilities,599,0,599,BOH,2020,3
Residents,599,0,599,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
PROVISIONS FOR LOSSES,1196,0,1196,BOH,2020,3
Specific Provisions for Loans,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Specific Provisions for Other Losses,0,0,0,BOH,2020,3
General Loan Loss Provisions,1196,0,1196,BOH,2020,3
ACCUMULATED DEPRECIATION,1481,0,1481,BOH,2020,3
Premises & Equipment,1481,0,1481,BOH,2020,3
Other,0,0,0,BOH,2020,3
CAPITAL,1957,,1957,BOH,2020,3
Paid-in Capital,0,,,BOH,2020,3
Residents,0,,,BOH,2020,3
Non-residents,0,,,BOH,2020,3
Paid-in Premium or Surplus,0,,,BOH,2020,3
Assigned Capital,0,,,BOH,2020,3
Retained Earnings (Losses),1957,,,BOH,2020,3
Prior Years,0,,,BOH,2020,3
Current Year-to-date,1957,,,BOH,2020,3
Asset Revaluation Reserves,0,,,BOH,2020,3
Other,0,,,BOH,2020,3
Number of Employees,,,13,BOH,2020,3
Citizens,,,13,BOH,2020,3
Non-Citizens,,,0,BOH,2020,3
Restricted Deposits,0,0,0,BOH,2020,3
Depository Institutions Domestic,0,0,0,BOH,2020,3
Other Financial Corporations Domestic,0,0,0,BOH,2020,3
Development Financing Corporations,0,0,0,BOH,2020,3
Statutory Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Private Non-Bank Financial Corporations,0,0,0,BOH,2020,3
Central Government,0,0,0,BOH,2020,3
Local Governments,0,0,0,BOH,2020,3
State,0,0,0,BOH,2020,3
Municipal,0,0,0,BOH,2020,3
Statutory Non-financial Corporations Domestic,0,0,0,BOH,2020,3
Private Sector Domestic,0,0,0,BOH,2020,3
Non-financial Corporations,0,0,0,BOH,2020,3
Individuals,0,0,0,BOH,2020,3
Non-profit Institutions Serving Households,0,0,0,BOH,2020,3
Non-residents,0,0,0,BOH,2020,3
Head Office and Branches,0,0,0,BOH,2020,3
Other Depository Institutions,0,0,0,BOH,2020,3
Other Financial Corporations,0,0,0,BOH,2020,3
Other non-residents,0,0,0,BOH,2020,3
Number of Automated Teller Machines (ATMs),,,2,BOH,2020,3
Number of ATMs operated in urban centers,,,2,BOH,2020,3
Number of ATMs operated outside urban centers,,,0,BOH,2020,3
TOTAL ASSETS,5080,0,5080,PIB,2020,3
CASH (Notes & Coins),177,0,177,PIB,2020,3
BALANCES WITH DEPOSITORY INSTITUTIONS,1058,0,1058,PIB,2020,3
Demand Balances Due From:,0,0,0,PIB,2020,3
Depository Institutions Domestic,0,0,0,PIB,2020,3
Depository Institutions Abroad,0,0,0,PIB,2020,3
Head Office and Branches,0,0,0,PIB,2020,3
Other Depository Institutions Abroad,0,0,0,PIB,2020,3
Savings Balances Due From:,1058,0,1058,PIB,2020,3
Depository Institutions Domestic,1058,0,1058,PIB,2020,3
Depository Institutions Abroad,0,0,0,PIB,2020,3
Head Office and Branches,0,0,0,PIB,2020,3
Other Depository Institutions Abroad,0,0,0,PIB,2020,3
Time Balances Due From:,0,0,0,PIB,2020,3
